OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
219369;5,2012E+18;5;5;15;0;2020;12;13;3;3;5;3;0;1;1;0;0;0;0;405761,9498;5755784,087;7,628934033;51,94477687;1
219489;5,20121E+18;5;5;15;0;2020;12;13;3;3;0;3;0;1;0;0;1;0;0;408122,1165;5757096,035;7,662911046;51,95696423;0
219491;5,20121E+18;5;5;15;0;2020;12;8;4;3;0;1;1;1;0;0;0;0;0;404894,3148;5758959,168;7,615435755;51,97316811;0
219519;5,20121E+18;5;5;15;0;2020;12;15;7;3;0;5;0;1;1;0;0;0;0;407100,868;5757064,444;7,648061916;51,9565106;0
219838;5,20121E+18;5;5;15;0;2020;12;16;7;3;3;7;1;1;1;0;0;0;0;405353,5286;5757673,529;7,622473369;51,96169065;1
219899;5,20121E+18;5;5;15;0;2020;12;12;6;3;5;3;0;1;0;0;0;1;0;404933,8612;5760397,519;7,615612762;51,98610329;0
219937;5,20122E+18;5;5;15;0;2020;12;13;2;3;5;3;0;1;1;0;0;0;0;403528,345;5761903,37;7,594728009;51,99939596;1
219947;5,20122E+18;5;5;15;0;2020;12;17;3;3;0;1;2;1;0;0;0;0;0;406206,3566;5756186,615;7,635287878;51,94847009;1
220054;5,20122E+18;5;5;15;0;2020;12;7;3;3;5;3;2;1;1;0;0;0;0;407854,6417;5757275,712;7,658971471;51,95853501;1
220058;5,20122E+18;5;5;15;0;2020;12;12;4;3;5;6;0;1;1;0;0;0;0;402052,154;5754195,832;7,575430331;51,92986041;1
220111;5,20122E+18;5;5;15;0;2020;12;13;2;2;0;7;0;1;0;0;0;0;0;405687,64;5757907,54;7,627270401;51,96385083;1
220125;5,20122E+18;5;5;15;0;2020;12;10;6;3;5;3;0;1;1;0;0;0;0;401033,6402;5747910,502;7,562426659;51,87318598;0
220159;5,20122E+18;5;5;15;0;2020;12;13;3;3;1;1;0;1;1;0;0;0;0;407159,6924;5756600,947;7,64904295;51,95235427;1
220185;5,20122E+18;5;5;15;0;2020;12;12;7;3;0;7;0;1;0;0;0;0;0;409463,9121;5752527,238;7,683635018;51,91611687;0
220205;5,20123E+18;5;5;15;0;2020;12;22;7;3;0;1;2;1;0;0;0;0;0;406198,1848;5756150,465;7,635178878;51,94814379;1
40101;5,21051E+18;5;5;15;0;2021;5;15;4;3;9;1;0;1;0;0;0;0;0;395756,3745;5755954,49;7,483364081;51,9445236;0
40977;5,21121E+18;5;5;15;0;2021;12;13;6;3;5;2;0;1;1;0;0;0;0;404898,184;5762255,375;7,614577975;52,00279622;1
40995;5,21103E+18;5;5;15;0;2021;10;11;1;3;0;7;0;1;0;0;0;0;0;411801,8418;5754563,53;7,717096614;51,93479592;0
41007;5,21031E+18;5;5;15;0;2021;3;8;4;3;5;2;0;1;1;0;0;0;0;406900,7631;5755808,358;7,645490981;51,94518678;0
41009;5,21042E+18;5;5;15;0;2021;4;5;5;3;5;3;2;1;1;0;0;0;0;404682,2109;5759085,918;7,612313689;51,97427104;0
41035;5,2109E+18;5;5;15;0;2021;9;17;6;3;3;3;0;1;0;0;0;0;0;409354,0196;5765197,283;7,678691573;52,02998512;0
41060;5,21091E+18;5;5;15;0;2021;9;9;5;3;5;3;0;1;1;0;0;0;0;404853,1403;5750273,552;7,617238786;51,89509097;0
41077;5,21112E+18;5;5;15;0;2021;11;2;1;3;0;7;2;1;0;0;0;0;0;407099,2638;5755488,078;7,648464656;51,94234112;1
41091;5,21113E+18;5;5;15;0;2021;11;2;5;2;0;1;2;1;0;0;0;0;0;404935,1589;5762895,514;7,614938813;52,00855632;1
41109;5,2112E+18;5;5;15;0;2021;12;13;6;3;0;7;0;1;0;0;0;0;1;405507,0372;5751870,836;7,626300923;51,90955944;1
41118;5,21013E+18;5;5;15;0;2021;1;12;4;3;5;2;0;1;1;0;0;0;0;406832,935;5757698,926;7,643991846;51,96216881;1
41150;5,2111E+18;5;5;15;0;2021;11;16;5;3;0;2;0;1;1;0;0;0;0;405413,104;5755346,661;7,623980599;51,94078589;1
41172;5,21062E+18;5;5;15;0;2021;6;19;4;3;5;2;0;1;1;0;0;0;0;406276,3095;5757399,15;7,635974664;51,95938073;0
41175;5,21062E+18;5;5;15;0;2021;6;12;7;3;3;6;0;1;1;0;0;0;0;403860,2253;5765051,09;7,598677086;52,02774601;0
41185;5,21103E+18;5;5;15;0;2021;10;20;4;2;3;6;2;1;0;0;0;0;1;405019,4753;5757703,677;7,6176046;51,96190467;0
41190;5,21062E+18;5;5;15;0;2021;6;19;5;3;0;3;0;1;1;0;0;0;0;406630,784;5758698,303;7,640778758;51,97111778;0
41193;5,21092E+18;5;5;15;0;2021;9;12;1;2;1;6;0;1;0;0;0;0;0;404392,9769;5761265,217;7,607496787;51,99380961;0
41206;5,211E+18;5;5;15;0;2021;10;12;7;3;5;3;0;1;1;0;0;0;0;401848,87;5759113,914;7,571070089;51,97402948;0
41222;5,21013E+18;5;5;15;0;2021;1;19;2;3;5;3;2;1;1;0;0;0;0;405903,7792;5755952,443;7,630950787;51,94631414;0
41224;5,21101E+18;5;5;15;0;2021;10;8;5;3;5;2;0;1;1;0;0;0;0;405372,272;5761218,523;7,621768489;51,99355764;0
41276;5,2111E+18;5;5;15;0;2021;11;13;3;3;5;3;0;1;1;0;0;0;0;406921,3866;5759731,21;7,644727772;51,98045079;0
41305;5,21102E+18;5;5;15;0;2021;10;16;6;3;5;3;0;1;1;0;0;0;0;408148,4281;5761314,371;7,662164799;51,99488528;1
41309;5,21121E+18;5;5;15;0;2021;12;1;7;2;0;1;2;1;0;0;0;0;1;406150,3846;5757699,673;7,634060444;51,96206073;0
41310;5,21033E+18;5;5;15;0;2021;3;12;2;3;3;1;0;1;0;0;0;0;0;405477,763;5754900,429;7,625043586;51,93678593;0
41341;5,21071E+18;5;5;15;0;2021;7;8;4;2;0;1;0;1;0;0;0;0;0;404147,197;5758809,496;7,60460436;51,97169444;0
41350;5,21112E+18;5;5;15;0;2021;11;19;4;3;4;3;2;1;0;0;0;0;0;405407,554;5758172,531;7,623121985;51,96618508;0
41357;5,21092E+18;5;5;15;0;2021;9;8;5;3;2;1;0;1;0;0;0;0;0;409326,8752;5758675,022;7,680021797;51,97135491;0
41358;5,21011E+18;5;5;15;0;2021;1;12;7;3;5;3;0;1;1;0;0;0;0;406938,183;5759769,173;7,644961964;51,98079483;0
41368;5,21061E+18;5;5;15;0;2021;6;12;4;3;4;2;0;1;0;0;0;0;0;406275,953;5757399,376;7,635969416;51,9593827;0
41384;5,21061E+18;5;5;15;0;2021;6;17;4;3;3;5;0;1;0;0;0;0;1;405942,462;5756798,731;7,631281826;51,95392752;0
41395;5,21062E+18;5;5;15;0;2021;6;14;5;3;5;2;0;1;1;0;0;0;0;405380,0037;5755692,163;7,623404142;51,94388579;0
41404;5,21112E+18;5;5;15;0;2021;11;18;4;3;5;3;2;1;1;0;0;0;0;406952,55;5758304,254;7,645568246;51,96762984;1
41420;5,21023E+18;5;5;15;0;2021;2;14;5;2;3;6;0;1;0;0;0;1;0;403851,1477;5749305,787;7,602951364;51,88622029;0
41428;5,2104E+18;5;5;15;0;2021;4;15;7;3;5;2;0;1;1;0;0;0;0;405446,3517;5751080,039;7,625635977;51,90244105;0
41435;5,21051E+18;5;5;15;0;2021;5;15;1;3;8;1;0;1;0;0;0;0;0;409580,9003;5760838,463;7,683148532;51,99084263;0
41464;5,21032E+18;5;5;15;0;2021;3;12;5;3;0;1;0;1;0;0;0;0;0;412251,3479;5752458,686;7,72416986;51,91594687;0
41467;5,21061E+18;5;5;15;0;2021;6;15;3;3;6;7;0;1;0;1;0;0;0;409063,4629;5752873,38;7,677722877;51,91916299;0
41469;5,2109E+18;5;5;15;0;2021;9;23;7;3;0;6;2;1;0;0;0;0;0;405989,1422;5751657,905;7,633365507;51,90772708;0
41471;5,2109E+18;5;5;15;0;2021;9;13;6;3;2;6;0;1;1;0;0;0;0;404419,2967;5758297,096;7,608706898;51,96713568;0
41484;5,2109E+18;5;5;15;0;2021;9;18;7;3;3;1;0;1;0;0;0;0;0;401563,9365;5750950,069;7,569259723;51,90060045;0
41494;5,21122E+18;5;5;15;0;2021;12;7;3;2;5;3;2;1;1;0;0;0;0;403693,656;5759592,175;7,597784349;51,97865099;1
41502;5,21013E+18;5;5;15;0;2021;1;16;4;2;5;3;1;1;1;0;0;0;0;405929,7598;5756153,923;7,631273537;51,94812953;1
41526;5,21063E+18;5;5;15;0;2021;6;9;3;3;5;3;0;1;0;0;0;0;0;403371,0104;5758091,983;7,593510482;51,96511082;0
41532;5,2106E+18;5;5;15;0;2021;6;21;4;3;0;1;1;1;0;0;0;0;0;406309,5039;5756677,367;7,636654444;51,9528986;0
41533;5,21113E+18;5;5;15;0;2021;11;17;6;3;0;1;2;1;0;0;0;0;0;405724,6267;5753790,225;7,628937654;51,92684876;1
41551;5,21112E+18;5;5;15;0;2021;11;11;4;2;5;3;0;1;1;0;0;0;0;406054,1598;5757319,943;7,632764222;51,95863129;0
41556;5,21052E+18;5;5;15;0;2021;5;16;4;3;5;2;0;1;1;0;0;0;0;403038,254;5758133,421;7,58865691;51,96542533;1
41576;5,21062E+18;5;5;15;0;2021;6;14;5;3;5;3;0;1;1;0;0;0;0;403517,945;5759376,009;7,595287615;51,97667755;0
41607;5,21091E+18;5;5;15;0;2021;9;14;6;3;0;2;0;1;1;0;0;0;0;403797,944;5761132,582;7,598870225;51,99251469;0
41625;5,21011E+18;5;5;15;0;2021;1;14;4;3;2;6;0;1;1;0;0;0;0;406558,4076;5757198,905;7,640133449;51,95762831;0
41641;5,21091E+18;5;5;15;0;2021;9;8;5;3;5;2;0;1;1;0;0;0;0;401652,9897;5755588,359;7,56922863;51,94230641;0
41655;5,21053E+18;5;5;15;0;2021;5;16;5;3;5;3;0;1;1;0;0;0;0;407874,3629;5758263,569;7,658993406;51,96741768;0
41681;5,21013E+18;5;5;15;0;2021;1;7;6;2;2;6;2;1;1;0;0;0;0;404690,8341;5758891,096;7,612493289;51,97252139;1
41684;5,2106E+18;5;5;15;0;2021;6;6;4;3;5;3;0;1;0;0;0;0;1;403090,611;5760529,156;7,588742215;51,98696797;0
41690;5,21112E+18;5;5;15;0;2021;11;8;6;3;6;6;0;1;1;1;0;0;0;406179,9271;5756689,574;7,634766142;51,95298648;0
41700;5,21041E+18;5;5;15;0;2021;4;8;4;3;5;3;0;1;1;0;0;0;0;411544,3553;5761232,771;7,711634385;51,99470313;1
41705;5,21093E+18;5;5;15;0;2021;9;17;4;3;1;6;0;1;1;0;0;0;0;412453,5365;5752444,365;7,727112456;51,91584996;1
41707;5,21031E+18;5;5;15;0;2021;3;0;7;3;6;6;2;1;0;1;0;0;0;407929,6676;5754500,371;7,660806333;51,93360106;1
41709;5,21011E+18;5;5;15;0;2021;1;7;6;3;5;3;2;1;1;0;0;0;0;406651,5964;5756707,904;7,641622623;51,9532306;1
41711;5,21092E+18;5;5;15;0;2021;9;8;5;3;3;4;0;1;0;1;0;0;0;405507,5446;5756492,719;7,62503905;51,95110322;0
41715;5,21012E+18;5;5;15;0;2021;1;13;4;3;5;7;0;1;1;0;0;0;0;402809,4771;5753936,172;7,586514663;51,92765925;0
41733;5,21032E+18;5;5;15;0;2021;3;19;6;3;5;3;2;1;1;0;0;0;0;404952,797;5756364,456;7,617004916;51,94985581;0
41740;5,21053E+18;5;5;15;0;2021;5;9;3;3;5;2;0;1;0;0;0;0;0;406257,6437;5758702,994;7,635347154;51,97109713;1
41742;5,21022E+18;5;5;15;0;2021;2;17;2;3;0;1;1;1;0;0;0;0;0;405970,5455;5757194,129;7,631582159;51,95748628;2
41743;5,21013E+18;5;5;15;0;2021;1;12;3;3;5;2;0;1;1;0;0;0;0;400729,0302;5759697,342;7,55460374;51,97907451;0
41763;5,21111E+18;5;5;15;0;2021;11;15;5;3;5;2;0;1;0;0;0;0;1;406936,491;5759765,349;7,644938372;51,98076017;0
41766;5,21102E+18;5;5;15;0;2021;10;23;4;3;0;1;2;1;0;0;0;0;0;404903,9144;5762254,374;7,614661707;52,0027882;1
41776;5,21023E+18;5;5;15;0;2021;2;13;5;3;0;2;0;1;1;0;0;0;0;406326,5206;5756453,967;7,636962882;51,95089343;0
41786;5,21092E+18;5;5;15;0;2021;9;13;6;2;0;1;0;1;0;0;0;0;0;411775,9411;5754389,056;7,716764718;51,9332235;0
41822;5,21111E+18;5;5;15;0;2021;11;17;6;3;4;6;1;1;0;0;0;0;0;407748,32;5754708,725;7,658113478;51,93544384;1
41834;5,21063E+18;5;5;15;0;2021;6;13;4;3;1;5;0;1;1;0;0;0;0;405609,8366;5756971,598;7,626395499;51,95542496;0
41835;5,21121E+18;5;5;15;0;2021;12;9;2;3;5;3;0;1;1;0;0;0;0;399671,9074;5753672,853;7,540976075;51,92473585;1
41849;5,21051E+18;5;5;15;0;2021;5;5;3;3;5;3;1;1;1;0;0;0;0;402984,825;5754029,413;7,589037705;51,92852792;1
41853;5,21022E+18;5;5;15;0;2021;2;14;1;2;4;6;0;1;0;0;0;0;0;409981,5092;5751892,864;7,691324381;51,91049855;0
41875;5,21091E+18;5;5;15;0;2021;9;14;2;3;1;7;0;1;1;0;0;0;0;406525,2298;5750602,958;7,641442365;51,89833483;0
41877;5,2106E+18;5;5;15;0;2021;6;11;4;3;5;7;0;1;1;0;0;0;0;405470,8477;5758129,238;7,624054914;51,96580671;0
41878;5,2112E+18;5;5;15;0;2021;12;19;4;3;5;3;2;1;1;0;0;0;0;404364,0626;5756269,981;7,608467478;51,94890572;1
41905;5,21101E+18;5;5;15;0;2021;10;16;5;3;4;6;0;1;0;0;0;0;0;408962,6954;5756242,346;7,675366518;51,94942899;0
41916;5,21061E+18;5;5;15;0;2021;6;9;2;3;9;1;0;1;0;0;0;0;1;406954,0786;5756982,805;7,64594848;51,95575225;0
41925;5,21111E+18;5;5;15;0;2021;11;10;3;3;4;2;0;1;1;0;0;0;0;410950,8856;5759645,07;7,703405088;51,98033695;0
41952;5,21051E+18;5;5;15;0;2021;5;14;6;3;5;3;0;1;1;0;0;0;0;405603,1787;5756977,451;7,626297032;51,95547645;0
41955;5,21033E+18;5;5;15;0;2021;3;11;6;3;5;2;0;1;0;0;0;0;1;405164,6089;5756894,795;7,619939587;51,95465888;0
41956;5,21051E+18;5;5;15;0;2021;5;14;4;3;5;3;0;1;1;0;0;0;0;401196,2153;5753700,778;7,563127758;51,92525946;0
41967;5,21121E+18;5;5;15;0;2021;12;17;5;3;5;2;2;1;1;0;0;0;0;403186,5334;5759055,974;7,590554346;51,97374334;0
41995;5,21101E+18;5;5;15;0;2021;10;1;5;3;0;1;2;1;0;0;0;0;0;405627,465;5758065,37;7,626351444;51,96525925;0
41998;5,21113E+18;5;5;15;0;2021;11;14;2;3;0;2;0;1;0;0;0;0;1;405159,2447;5756932,445;7,619851159;51,95499638;0
42015;5,21091E+18;5;5;15;0;2021;9;15;6;3;3;2;0;1;0;0;0;0;0;407189,116;5750962,675;7,650991499;51,90167916;0
42018;5,21103E+18;5;5;15;0;2021;10;8;4;3;5;3;0;1;1;0;0;0;0;405774,1614;5757999,907;7,628503999;51,96469573;0
42037;5,21122E+18;5;5;15;0;2021;12;18;4;3;5;2;2;1;1;0;0;0;0;405989,0559;5751658,176;7,63336418;51,9077295;0
42045;5,21043E+18;5;5;15;0;2021;4;16;4;3;5;3;0;1;0;0;0;0;0;407069,437;5757446,473;7,647501301;51,95993922;0
42079;5,21093E+18;5;5;15;0;2021;9;7;4;2;3;6;0;1;0;0;0;0;0;405373,3598;5755761,725;7,623288367;51,94450991;0
42082;5,21022E+18;5;5;15;0;2021;2;16;2;3;4;6;0;1;0;0;0;0;0;401538,8975;5757064,943;7,567146374;51,95555809;0
42085;5,21011E+18;5;5;15;0;2021;1;17;2;3;5;3;2;1;1;0;0;0;0;410651,8066;5753317,867;7,700696609;51,92341551;1
42104;5,21112E+18;5;5;15;0;2021;11;14;1;3;5;3;0;1;1;0;0;0;0;403973,8992;5757478,766;7,602454491;51,95970349;0
42112;5,21092E+18;5;5;15;0;2021;9;8;5;3;0;1;0;1;0;0;0;0;0;405508,9425;5756498,632;7,625057758;51,9511566;0
42115;5,21043E+18;5;5;15;0;2021;4;13;6;2;0;1;0;1;0;0;0;0;0;405161,7785;5756922,73;7,619890701;51,95490949;1
42126;5,21121E+18;5;5;15;0;2021;12;8;5;3;5;3;0;1;1;0;0;0;0;403038,1375;5758130,784;7,58865596;51,96540161;0
42148;5,21101E+18;5;5;15;0;2021;10;7;2;2;1;7;0;1;1;0;0;0;0;403864,3849;5761299,267;7,599790846;51,99402441;0
42153;5,21121E+18;5;5;15;0;2021;12;14;6;3;3;2;0;1;1;0;0;0;0;406148,9666;5756695,474;7,634314143;51,95303429;0
42154;5,21101E+18;5;5;15;0;2021;10;13;5;3;5;2;0;1;1;0;0;0;0;406539,799;5757657,117;7,639738047;51,96174381;0
42156;5,21102E+18;5;5;15;0;2021;10;18;4;3;4;7;1;1;1;0;0;0;0;405515,8257;5758097,286;7,624718191;51,96552716;0
42165;5,21103E+18;5;5;15;0;2021;10;17;6;3;0;3;1;1;1;0;0;0;0;408264,3851;5754117;7,6657757;51,93021035;0
42187;5,211E+18;5;5;15;0;2021;10;15;2;3;0;1;0;1;0;0;0;0;0;406370,0273;5751106,022;7,639050693;51,9028306;0
42188;5,21043E+18;5;5;15;0;2021;4;16;3;3;0;3;0;1;1;0;0;0;0;405762,5918;5756906,788;7,628635542;51,95486833;0
42190;5,21051E+18;5;5;15;0;2021;5;17;2;2;0;2;0;1;0;0;1;0;0;403906,023;5748652,006;7,603930533;51,88035326;0
42201;5,21111E+18;5;5;15;0;2021;11;17;3;3;5;3;2;1;0;0;0;0;0;405422,519;5755280,607;7,624135689;51,94019377;0
42227;5,211E+18;5;5;15;0;2021;10;7;2;3;0;3;0;1;1;0;0;0;0;407899,701;5760296,461;7,658816525;51,98569459;0
42241;5,21112E+18;5;5;15;0;2021;11;21;2;3;0;7;2;1;0;0;0;0;0;405286,202;5758220,714;7,62134286;51,96659751;0
42249;5,21061E+18;5;5;15;0;2021;6;16;2;3;0;7;0;1;0;0;0;0;0;406939,529;5756954,99;7,645744344;51,95549979;0
42274;5,21063E+18;5;5;15;0;2021;6;14;7;3;5;2;0;1;1;0;0;0;0;405077,9305;5757443,62;7,618526987;51,95957715;0
42284;5,2111E+18;5;5;15;0;2021;11;20;5;2;5;2;2;1;0;0;1;0;0;403085,812;5760527,134;7,588672923;51,98694896;1
42304;5,21022E+18;5;5;15;0;2021;2;15;6;3;0;5;0;1;1;0;0;0;0;404926,6546;5756832,63;7,616495126;51,95405948;0
42313;5,21121E+18;5;5;15;0;2021;12;7;4;3;0;2;0;1;1;0;0;0;0;404194,8621;5754228,23;7,606575143;51,93052455;0
42334;5,2105E+18;5;5;15;0;2021;5;18;3;3;2;6;0;1;0;0;0;0;0;404859,2986;5758314,654;7,615104767;51,96736898;0
42343;5,21101E+18;5;5;15;0;2021;10;11;6;3;3;6;0;1;0;0;0;0;0;406501,6314;5759048,582;7,638803778;51,97424453;0
42353;5,21052E+18;5;5;15;0;2021;5;18;3;3;5;3;0;1;1;0;0;0;0;405654,597;5757012,945;7,627035315;51,95580421;0
42365;5,2111E+18;5;5;15;0;2021;11;8;4;3;5;2;0;1;1;0;0;0;0;404598,3426;5755713,36;7,612029715;51,94394282;0
42374;5,21113E+18;5;5;15;0;2021;11;5;7;2;0;7;2;1;0;0;0;0;0;406279,9057;5757396,876;7,636027607;51,9593609;0
42381;5,21122E+18;5;5;15;0;2021;12;6;4;3;5;3;2;1;1;0;0;0;0;402147,2832;5750076,633;7,577983576;51,89285246;1
42383;5,2111E+18;5;5;15;0;2021;11;7;5;2;5;3;0;1;1;0;0;0;0;411415,972;5751922,726;7,712164975;51,91099696;1
42391;5,21062E+18;5;5;15;0;2021;6;7;5;3;5;2;0;1;0;0;0;0;1;409072,112;5752860,084;7,677852115;51,91904488;0
42394;5,21121E+18;5;5;15;0;2021;12;16;1;3;5;3;1;1;1;0;0;0;0;405471,093;5756324,463;7,624555085;51,94958467;0
42408;5,21062E+18;5;5;15;0;2021;6;10;6;3;4;6;0;1;0;0;0;0;0;406932,7718;5757769,867;7,645425267;51,96282319;0
42413;5,21091E+18;5;5;15;0;2021;9;14;3;3;5;2;0;1;1;0;0;0;0;403021,1072;5758692,065;7,588249614;51,97044359;0
42419;5,21053E+18;5;5;15;0;2021;5;22;4;2;1;7;2;1;1;0;0;0;0;406334,8961;5758871,806;7,636425347;51,97262751;1
42438;5,21023E+18;5;5;15;0;2021;2;16;5;3;0;6;0;1;1;0;0;0;0;405479,9202;5754975,805;7,625054242;51,93746382;0
42445;5,21121E+18;5;5;15;0;2021;12;15;5;3;5;3;0;1;1;0;0;0;0;407192,0103;5750964,422;7,651033084;51,90169534;0
42460;5,21122E+18;5;5;15;0;2021;12;11;6;3;3;6;0;1;0;0;0;0;0;405018,6523;5758088,258;7,617486261;51,96536129;1
42467;5,21061E+18;5;5;15;0;2021;6;14;5;3;5;2;0;1;1;0;0;0;0;406579,759;5751215,374;7,642068659;51,90384872;0
42499;5,21091E+18;5;5;15;0;2021;9;12;6;3;6;1;0;1;0;1;0;0;0;406373,9613;5751108,285;7,639107243;51,9028516;0
42509;5,21091E+18;5;5;15;0;2021;9;21;1;3;5;3;2;1;1;0;0;0;0;405577,7896;5757000,383;7,625921371;51,95567825;0
42529;5,21093E+18;5;5;15;0;2021;9;12;7;3;0;3;0;1;1;0;0;0;0;408593,2402;5756453,966;7,669936059;51,95127057;0
42532;5,21091E+18;5;5;15;0;2021;9;16;7;3;5;2;0;1;1;0;0;0;0;398717,893;5753691,613;7,527101705;51,92473172;0
42533;5,21102E+18;5;5;15;0;2021;10;17;5;3;0;3;0;1;1;0;0;0;0;403808,3665;5760942,215;7,599075382;51,99080542;1
42548;5,21023E+18;5;5;15;0;2021;2;14;1;3;0;1;0;1;0;0;0;0;0;406678,3748;5757109,682;7,641903051;51,95684647;0
42550;5,21032E+18;5;5;15;0;2021;3;19;3;3;0;6;0;1;0;0;0;0;0;405486,8438;5756396,87;7,624764284;51,95023817;0
42551;5,2106E+18;5;5;15;0;2021;6;18;5;3;0;7;0;1;0;0;0;0;1;404464,7472;5755463,766;7,610156043;51,94167644;0
42568;5,2107E+18;5;5;15;0;2021;7;21;7;2;0;1;1;1;0;0;0;0;0;409826,5188;5751846,778;7,689083854;51,91005923;0
42571;5,21121E+18;5;5;15;0;2021;12;19;3;3;5;2;2;1;1;0;0;0;0;404900,096;5755229,207;7,616552351;51,93964271;0
42579;5,21041E+18;5;5;15;0;2021;4;21;7;3;9;5;2;1;1;0;0;0;0;406503,2685;5757244,132;7,639318938;51,95802556;1
42580;5,21123E+18;5;5;15;0;2021;12;10;4;2;0;1;0;1;0;0;0;0;0;405935,1625;5756179,124;7,631345226;51,94835697;1
42600;5,21121E+18;5;5;15;0;2021;12;14;6;3;6;6;0;1;0;1;0;0;0;406786,5484;5751254,092;7,645063113;51,90423138;0
42624;5,21091E+18;5;5;15;0;2021;9;19;3;3;0;3;1;1;1;0;0;0;0;405917,3679;5756044,764;7,631123167;51,94714626;0
42635;5,21051E+18;5;5;15;0;2021;5;16;2;3;3;6;0;1;0;0;0;0;0;398462,1094;5763532,69;7,520472775;52,01313684;0
42673;5,21092E+18;5;5;15;0;2021;9;15;6;3;5;3;0;1;1;0;0;0;0;401197,3235;5753700,672;7,563143899;51,92525871;0
42690;5,21061E+18;5;5;15;0;2021;6;17;5;2;4;1;0;1;0;0;0;0;0;408600,866;5756449,565;7,670048161;51,95123226;0
42711;5,21062E+18;5;5;15;0;2021;6;15;3;3;4;6;0;1;0;0;0;0;0;406120,8236;5756701,507;7,633903093;51,95308375;0
42742;5,21042E+18;5;5;15;0;2021;4;17;7;3;0;3;0;1;1;0;0;0;0;405969,5063;5756350,392;7,631797924;51,94990221;0
42763;5,21031E+18;5;5;15;0;2021;3;4;7;3;0;1;2;1;0;0;0;0;0;406956,1328;5758322,848;7,645615343;51,96779756;1
42766;5,21061E+18;5;5;15;0;2021;6;18;7;3;5;2;0;1;1;0;0;0;0;404759,1771;5758420,111;7,613618578;51,96829972;0
42800;5,21122E+18;5;5;15;0;2021;12;15;2;3;5;3;0;1;0;0;0;0;0;403022,61;5754056,402;7,589579454;51,92877709;0
42841;5,21111E+18;5;5;15;0;2021;11;9;5;3;5;2;0;1;1;0;0;0;0;405574,3742;5754356,047;7,626597918;51,93190917;0
42843;5,21102E+18;5;5;15;0;2021;10;16;6;3;1;5;0;1;1;0;0;0;0;404551,459;5756573,479;7,611109001;51,95166587;1
42863;5,21123E+18;5;5;15;0;2021;12;11;5;3;5;3;0;1;1;0;0;0;0;409779,4068;5753868,841;7,687869299;51,92822736;1
42866;5,21103E+18;5;5;15;0;2021;10;20;7;3;3;2;2;1;1;0;0;0;0;405020,2289;5757696,931;7,617617429;51,96184416;1
42872;5,21121E+18;5;5;15;0;2021;12;18;1;3;0;1;2;1;0;0;0;0;0;406679,386;5759300,282;7,641322389;51,97653681;0
42873;5,211E+18;5;5;15;0;2021;10;6;6;3;0;2;2;1;1;0;0;0;0;406089,0096;5758926,817;7,632831785;51,97308049;0
42875;5,21052E+18;5;5;15;0;2021;5;8;3;3;0;1;0;1;0;0;0;0;0;404481,7342;5761257,625;7,608791228;51,99375664;0
42906;5,21071E+18;5;5;15;0;2021;7;14;3;3;5;2;0;1;1;0;0;0;0;405968,7292;5756448,309;7,63175983;51,9507822;0
42927;5,21121E+18;5;5;15;0;2021;12;17;3;2;5;3;2;1;0;0;0;0;1;404858,7576;5758305,998;7,615099294;51,96729108;1
42930;5,21022E+18;5;5;15;0;2021;2;14;5;3;5;3;0;1;1;0;0;0;0;403481,378;5760694,654;7,594384385;51,98852355;0
42981;5,21023E+18;5;5;15;0;2021;2;9;5;3;5;2;0;1;0;0;0;0;0;403690,0959;5758054,266;7,598164026;51,96482718;0
42985;5,21062E+18;5;5;15;0;2021;6;8;4;3;5;3;0;1;1;0;0;0;0;408147,5209;5761314,845;7,662151462;51,99488939;0
42990;5,21061E+18;5;5;15;0;2021;6;16;4;3;5;3;0;1;1;0;0;0;0;405447,8883;5755196,094;7,62452787;51,93943843;0
42991;5,21063E+18;5;5;15;0;2021;6;7;1;3;0;1;0;1;0;0;0;0;0;404400,1443;5761264,629;7,607601309;51,99380555;0
42995;5,21121E+18;5;5;15;0;2021;12;12;5;3;5;2;0;1;1;0;0;0;0;403014,3145;5758684,202;7,588152985;51,97037173;0
42998;5,21043E+18;5;5;15;0;2021;4;6;3;3;5;3;0;1;1;0;0;0;0;406963,7942;5748791,258;7,648303234;51,88212354;0
43034;5,21112E+18;5;5;15;0;2021;11;12;4;3;5;2;0;1;1;0;0;0;0;405952,8571;5756803,822;7,631431654;51,95397503;1
43036;5,21061E+18;5;5;15;0;2021;6;7;2;3;4;2;0;1;1;0;0;0;0;404287,5449;5754564,979;7,607829045;51,93356733;0
43040;5,21103E+18;5;5;15;0;2021;10;9;1;3;0;1;0;1;0;0;0;0;0;402743,2642;5757663,818;7,584497538;51,96115289;1
43043;5,21111E+18;5;5;15;0;2021;11;10;4;3;0;3;0;1;1;0;0;0;0;407067,0751;5757777,801;7,647377287;51,96291697;0
43073;5,21042E+18;5;5;15;0;2021;4;9;5;3;5;3;0;1;1;0;0;0;0;402631,3709;5753844,825;7,583951084;51,92680707;0
